gene	intercept	intercept_err	x_coeff	x_coeff_err	x_pval	x_adj_pval	adj.r.sq	reg_pval	reg_adj_pval	deltaEx	deltaEx_err	region	gene_name.104	gene_id.104	gene_type.104	chr	start	stop	gene_id.84	gene_type.84
ZNF182	943.5799986	36.9810689	-2.488237809	28.4049232	0.930667932	0.961690196	0.569957914	2.57E-06	3.02E-05	-0.002637018	0.030103532	NPX	ZNF182	ENSG00000147118	protein_coding	chrX	47974851	48003989	ENSG00000147118	protein_coding
PBDC1	1962.522568	85.24792004	-7.906876596	95.05630413	0.934156039	0.962378276	0.105148531	0.151204774	0.207906564	-0.004028935	0.048436092	NPX	PBDC1	ENSG00000102390	protein_coding	chrX	76173040	76178314	ENSG00000102390	protein_coding
RAB39B	1239.437951	46.05736466	-3.465540611	48.65660951	0.943602718	0.964785373	0.205534798	0.034684793	0.061924159	-0.002796058	0.039257133	NPX	RAB39B	ENSG00000155961	protein_coding	chrX	155258235	155264491	ENSG00000155961	protein_coding
PDK3	2484.508352	92.26534697	-6.664744963	95.93729055	0.944989771	0.964785373	0.22762592	0.02374767	0.047680593	-0.002682521	0.038614324	NPX	PDK3	ENSG00000067992	protein_coding	chrX	24465270	24550466	ENSG00000067992	protein_coding
UPRT	1439.463048	69.7632669	-4.280510637	64.95144717	0.947809677	0.964785373	0.399422813	0.000586623	0.002632086	-0.002973686	0.045122227	NPX	UPRT	ENSG00000094841	protein_coding	chrX	75156388	75304885	ENSG00000094841	protein_coding
PRPS1	3955.883693	164.5580566	10.46117628	139.4532526	0.940606391	0.964785373	0.509326648	2.30E-05	0.000184586	0.00264446	0.035252283	NPX	PRPS1	ENSG00000147224	protein_coding	chrX	107628428	107651993	ENSG00000147224	protein_coding
FTSJ1	2730.57816	108.8601217	6.723877722	114.4091275	0.953451206	0.967639468	0.181760314	0.050987214	0.085228627	0.002462437	0.041899347	NPX	FTSJ1	ENSG00000068438	protein_coding	chrX	48476021	48486364	ENSG00000068438	protein_coding
RPL10	108160.9255	5770.640515	184.6702356	6018.922166	0.975688363	0.987269234	0.232148597	0.021920419	0.044759657	0.001707366	0.055647917	NPX	RPL10	ENSG00000147403	protein_coding	chrX	154389955	154409168	ENSG00000147403	protein_coding
ACOT9	2315.148303	108.0327979	-3.463324866	130.4243749	0.97895795	0.987646926	-0.079744371	0.770161355	0.800686043	-0.001495941	0.056335257	NPX	ACOT9	ENSG00000123130	protein_coding	chrX	23701055	23766475	ENSG00000123130	protein_coding
RBM10	4803.433652	116.3497156	-1.847842313	103.3761211	0.985834663	0.991650796	0.445526194	0.000166476	0.000981197	-0.000384692	0.021521299	NPX	RBM10	ENSG00000182872	protein_coding	chrX	47145221	47186813	ENSG00000182872	protein_coding
SPIN3	179.9870268	10.79940145	-0.13783762	11.82263904	0.990760484	0.993674485	0.13790834	0.097752985	0.146844792	-0.00076582	0.065686078	NPX	SPIN3	ENSG00000204271	protein_coding	chrX	56818298	56995827	ENSG00000204271	protein_coding
ELF4	5132.621397	131.2187947	-0.99232411	150.3946123	0.994770935	0.994770935	0.06145082	0.253059685	0.313794009	-0.000193337	0.029301716	NPX	ELF4	ENSG00000102034	protein_coding	chrX	130063955	130110716	ENSG00000102034	protein_coding
