Gene	gene_id	type	chr	start	stop	gene_name.84	gene_id.84	gene_type.84	Balaton.consensus.calls	Carrel_hybrids	Carrel_SNPs	Cotton_AI	Cotton_DNAm	Balaton_only_methylation_data	num_inf_females	pct_females_escape	Cotton_XCI_status	Cotton_AR	Cotton_AR_SD	Cotton_95ci_lo	Cotton_Esc_myCall	total_count	Tuk_Skew_AR	Tuk_skew_padj	Y014	Y035	Y117	Tuk_SC_inf_samples	Tuk_SC_sig_samples	Tuk_SC_pct_sig	Tuk_AR	Tuk_myCall	Garieri_XCI_status	num_inf_samples	num_sig_samples	pct_sig_samples	Garieri_AR	Garieri_myCall	Sauteraud_AR	Sauteraud_XCI.status	Sauteraud_AR_p.adj	Sauteraud_myCall	Avg_AR	num_studies_XCI_calls	num_studies_Esc	pct_studies_Esc	num_studies_Subject	pct_studies_Subject	Final_XCI_Call	Diff_from_Balaton
MBNL3	ENSG00000076770	protein_coding	chrX	132369317	132489968	MBNL3	ENSG00000076770	protein_coding	Mostly S	0	NA	S	S or S+U and VE	FALSE	42	0.0952380952380952	subject	0.0369238095238095	0.0913381410181188	0.00929999849253437	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0342033692264647	S	0.10479102592512	Subject	0.0355635893751371	2	0	0	2	1	Subject	FALSE
MBTPS2	ENSG00000012174	protein_coding	chrX	21839617	21885423	MBTPS2	ENSG00000012174	protein_coding	S	NA	NA	S	all F S or S+U	FALSE	47	0	subject	0.00886595744680851	0.0197884933252915	0.00320851856193493	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.00226516918760866	Subject	0.0207159637739994	S	0.0372844467536956	Subject	0.0106156968028055	3	0	0	3	1	Subject	FALSE
MCTS1	ENSG00000232119	protein_coding	chrX	120594010	120621159	MCTS1	ENSG00000232119	protein_coding	S	0.22	NA	S	all F S or S+U	FALSE	18	0	subject	0.00633888888888889	0.0173964546384293	-0.00169786312615696	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , relaxed set	5	1	0.2	0.013257359746683	Subject	NA	NA	NA	NA	0.00979812431778593	2	0	0	2	1	Subject	FALSE
MECP2	ENSG00000169057	protein_coding	chrX	154021573	154137103	MECP2	ENSG00000169057	protein_coding	S	0	S	S	all F S or S+U	FALSE	24	0.0416666666666667	subject	0.0348708333333333	0.117732343748406	-0.0122319141729053	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0	Subject	0.00646863645075205	S	0.890625656675554	Subject	0.0137798232613618	3	0	0	3	1	Subject	FALSE
MED12	ENSG00000184634	protein_coding	chrX	71118556	71142454	MED12	ENSG00000184634	protein_coding	S	0	NA	S	all F S or S+U	FALSE	26	0.0384615384615385	subject	0.0268961538461538	0.0419867262907622	0.0107569758511457	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0178874103661557	S	0.101113583604371	Subject	0.0223917821061548	2	0	0	2	1	Subject	FALSE
MED14	ENSG00000180182	protein_coding	chrX	40648305	40735858	MED14	ENSG00000180182	protein_coding	VE	NA	NA	VE	NA	FALSE	27	0.333333333333333	variable escape	0.126344444444444	0.104533186976611	0.086914298866183	Escape	40	0	1	NA	0.115384615384615	NA	1	0	0	0.0576923076923077	Subject	escapee , robust set	4	3	0.75	0.0797296663987094	Subject	0.0794009528804172	VE	2.24638953221903e-11	Escape	0.0857918428539697	4	2	0.5	2	0.5	Escape	FALSE
MID1	ENSG00000101871	protein_coding	chrX	10445310	10833654	MID1	ENSG00000101871	protein_coding	Mostly S	0.11	NA	VE	too much U	FALSE	52	0.230769230769231	variable escape	0.0726538461538462	0.0858932156501372	0.0493078042018281	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0726538461538462	1	0	0	1	1	Subject	FALSE
MID1IP1	ENSG00000165175	protein_coding	chrX	38801432	38806537	MID1IP1	ENSG00000165175	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
MID2	ENSG00000080561	protein_coding	chrX	107825755	107931637	MID2	ENSG00000080561	protein_coding	Mostly S	0	NA	VE	all F S or S+U	FALSE	8	0.5	variable escape	0.149675	0.123506064050082	0.0640896641006767	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.00292758269404336	Subject	NA	NA	NA	NA	0.0763012913470217	2	1	0.5	1	0.5	Subject	FALSE
MMGT1	ENSG00000169446	protein_coding	chrX	135960588	135974029	MMGT1	ENSG00000169446	protein_coding	S	NA	NA	S	all F S	FALSE	11	0.181818181818182	subject	0.0446363636363636	0.0535045282705543	0.0130172080070502	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0446363636363636	1	0	0	1	1	Subject	FALSE
MORC4	ENSG00000133131	protein_coding	chrX	106813871	107000212	MORC4	ENSG00000133131	protein_coding	Mostly S	0	NA	VE	all F S or S+U	FALSE	19	0.368421052631579	variable escape	0.140710526315789	0.192597331511273	0.0541082043414552	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00261521917165782	Subject	NA	NA	NA	NA	0.0716628727437236	2	1	0.5	1	0.5	Subject	FALSE
MORF4L2	ENSG00000123562	protein_coding	chrX	103675496	103688158	MORF4L2	ENSG00000123562	protein_coding	Mostly S	0.56	NA	S	S or S+U and VE	FALSE	21	0.0476190476190476	subject	0.0292761904761905	0.0435860631941209	0.0106341233185196	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	5	0	0	0.0199321758837859	Subject	0.016348327193954	S	0.0509942447661068	Subject	0.0218522311846434	3	0	0	3	1	Subject	FALSE
MOSPD1	ENSG00000101928	protein_coding	chrX	134887632	134915257	MOSPD1	ENSG00000101928	protein_coding	S	0.22	NA	S	all F S or S+U	FALSE	35	0.114285714285714	subject	0.0499314285714286	0.13064742353874	0.00664787602917938	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00375552049337776	Subject	NA	NA	NA	NA	0.0268434745324032	2	0	0	2	1	Subject	FALSE
MOSPD2	ENSG00000130150	protein_coding	chrX	14873421	14922327	MOSPD2	ENSG00000130150	protein_coding	S	0	NA	S	all F S or S+U	FALSE	27	0	subject	0.0160111111111111	0.0278051231213759	0.00552295816937944	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00241253196115158	Subject	NA	NA	NA	NA	0.00921182153613135	2	0	0	2	1	Subject	FALSE
MPP1	ENSG00000130830	protein_coding	chrX	154778684	154821007	MPP1	ENSG00000130830	protein_coding	S	0	S	S	all F S or S+U	FALSE	28	0.0357142857142857	subject	0.0397214285714286	0.0754862477401255	0.0117609311218189	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.00679742104738923	Subject	NA	NA	NA	NA	0.0232594248094089	2	0	0	2	1	Subject	FALSE
MSL3	ENSG00000005302	protein_coding	chrX	11758159	11775772	MSL3	ENSG00000005302	protein_coding	Discordant	0.33	S	E	all F S or S+U	FALSE	18	0.888888888888889	escape	0.539977777777778	0.207365841975723	0.444179646320083	Escape	NA	NA	NA	0.0851063829787234	0.978260869565217	0.222222222222222	3	2	0.666666666666667	0.428529824922054	Escape	inactivated gene	2	0	0	0	Subject	0.507695528848814	E	5.19894747936767e-24	Escape	0.369050782887162	4	3	0.75	1	0.25	Escape	FALSE
MSN	ENSG00000147065	protein_coding	chrX	65588377	65741931	MSN	ENSG00000147065	protein_coding	S	0.11	NA	S	all F S or S+U	FALSE	13	0	subject	0.00796923076923077	0.0181131344892495	-0.0018771813011011	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0628788298203755	S	0.180595201289086	Subject	0.0354240302948031	2	0	0	2	1	Subject	FALSE
MTM1	ENSG00000171100	protein_coding	chrX	150568621	150673143	MTM1	ENSG00000171100	protein_coding	S	0	NA	S	all F S or S+U	FALSE	47	0.106382978723404	subject	0.0408936170212766	0.071596640084681	0.0204244681587062	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0	Subject	NA	NA	NA	NA	0.0204468085106383	2	0	0	2	1	Subject	FALSE
MTMR1	ENSG00000063601	protein_coding	chrX	150692971	150765108	MTMR1	ENSG00000063601	protein_coding	S	0	NA	S	all F S	FALSE	55	0.0181818181818182	subject	0.0175745454545455	0.0630834902924271	0.000902440306834045	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , relaxed set	3	1	0.333333333333333	0.0236039189097799	Subject	0.026613115381727	S	0.0719480747005729	Subject	0.0225971932486841	3	0	0	3	1	Subject	FALSE
MTMR8	ENSG00000102043	protein_coding	chrX	64268081	64395452	MTMR8	ENSG00000102043	protein_coding	S	0	NA	S	all F S or S+U	FALSE	19	0.0526315789473684	subject	0.0265894736842105	0.0718261009099744	-0.00570748011238215	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0265894736842105	1	0	0	1	1	Subject	FALSE
MXRA5	ENSG00000101825	protein_coding	chrX	3308565	3346652	MXRA5	ENSG00000101825	protein_coding	Mostly E	0.78	NA	VE	all F E or E+U	FALSE	8	0.5	variable escape	0.2344125	0.188661748999934	0.103676577972999	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , robust set	3	2	0.666666666666667	0.139000041976024	Escape	NA	NA	NA	NA	0.186706270988012	2	2	1	0	0	Escape	FALSE
NAA10	ENSG00000102030	protein_coding	chrX	153929225	153935080	NAA10	ENSG00000102030	protein_coding	Mostly VE	0.56	VE	VE	S or S+U and VE	FALSE	14	0.357142857142857	variable escape	0.168707142857143	0.15661119158499	0.0866691837987805	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , relaxed set	2	1	0.5	0.172184823196584	Escape	NA	NA	NA	NA	0.170445983026864	2	2	1	0	0	Escape	FALSE
NAP1L3	ENSG00000186310	protein_coding	chrX	93670930	93673578	NAP1L3	ENSG00000186310	protein_coding	Mostly E	0.78	S	NA	all F E or E+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.00149872536693207	Subject	NA	NA	NA	NA	0.00149872536693207	1	0	0	1	1	Subject	TRUE
NBDY	ENSG00000204272	protein_coding	chrX	56729241	56819179	LINC01420	ENSG00000204272	protein_coding	S	0.11	NA	S	too much U	FALSE	32	0.03125	subject	0.03509375	0.0816694791868123	0.00679671915100541	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03509375	1	0	0	1	1	Subject	FALSE
NDUFA1	ENSG00000125356	protein_coding	chrX	119871832	119876662	NDUFA1	ENSG00000125356	protein_coding	S	NA	NA	S	all F S	FALSE	9	0	subject	0.00231111111111111	0.00693333333333333	-0.00221866666666667	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0234417226611081	S	0.145875033802452	Subject	0.0128764168861096	2	0	0	2	1	Subject	FALSE
NDUFB11	ENSG00000147123	protein_coding	chrX	47142216	47145038	NDUFB11	ENSG00000147123	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00872799244348164	S	0.774220644566718	Subject	0.00872799244348164	1	0	0	1	1	Subject	FALSE
NHS	ENSG00000188158	protein_coding	chrX	17375200	17735994	NHS	ENSG00000188158	protein_coding	Mostly VE	0.33	NA	VE	all F S	FALSE	24	0.458333333333333	variable escape	0.220858333333333	0.192308859179291	0.143918765592352	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0	Subject	NA	NA	NA	NA	0.110429166666667	2	1	0.5	1	0.5	Escape	FALSE
NHSL2	ENSG00000204131	protein_coding	chrX	71910818	72161750	NHSL2	ENSG00000204131	protein_coding	Discordant	NA	NA	VE	all F S	FALSE	21	0.380952380952381	variable escape	0.160738095238095	0.167572675207477	0.0890660781739408	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.160738095238095	1	1	1	0	0	Escape	FALSE
NKAP	ENSG00000101882	protein_coding	chrX	119920672	119943751	NKAP	ENSG00000101882	protein_coding	Mostly S	0.11	NA	S	S or S+U and VE	FALSE	35	0	subject	0.00821714285714286	0.0251774231933187	-0.000124149226151164	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00821714285714286	1	0	0	1	1	Subject	FALSE
NKRF	ENSG00000186416	protein_coding	chrX	119588337	119606443	NKRF	ENSG00000186416	protein_coding	S	0	NA	S	all F S	FALSE	20	0	subject	0.02062	0.0275195165196208	0.00855904010942308	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.000987446256571656	Subject	NA	NA	NA	NA	0.0108037231282858	2	0	0	2	1	Subject	FALSE
NONO	ENSG00000147140	protein_coding	chrX	71254814	71301522	NONO	ENSG00000147140	protein_coding	Mostly S	0	NA	NA	S or S+U and VE and U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00788387791280726	S	0.317950416849567	Subject	0.00788387791280726	1	0	0	1	1	Subject	FALSE
NSDHL	ENSG00000147383	protein_coding	chrX	152830967	152869729	NSDHL	ENSG00000147383	protein_coding	S	0	NA	S	all F S or S+U	FALSE	37	0	subject	0.00866216216216216	0.0308827743370111	-0.00128894761715946	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , relaxed set	2	1	0.5	0.0274835287762136	Subject	0.0163121267168037	S	0.37587365076093	Subject	0.0174859392183932	3	0	0	3	1	Subject	FALSE
NUDT10	ENSG00000122824	protein_coding	chrX	51332231	51337525	NUDT10	ENSG00000122824	protein_coding	S	0	NA	S	NA	FALSE	11	0.0909090909090909	subject	0.0621727272727273	0.146286438817199	-0.0242770336153551	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0621727272727273	1	0	0	1	1	Subject	FALSE
NUDT11	ENSG00000196368	protein_coding	chrX	51490011	51496592	NUDT11	ENSG00000196368	protein_coding	S	0	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
NXT2	ENSG00000101888	protein_coding	chrX	109535781	109544698	NXT2	ENSG00000101888	protein_coding	Mostly S	0.22	S	S	S or S+U and VE and U	FALSE	31	0.0645161290322581	subject	0.0224322580645161	0.0450762937480946	0.00656421301288276	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.0103275714357955	Subject	0.0234536656350886	S	0.0509942447661068	Subject	0.0187378317118001	3	0	0	3	1	Subject	FALSE
OCRL	ENSG00000122126	protein_coding	chrX	129539849	129592561	OCRL	ENSG00000122126	protein_coding	S	0	NA	S	too much U	FALSE	29	0.0689655172413793	subject	0.0475310344827586	0.0740351658887676	0.0205849835560093	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00129702727772848	Subject	NA	NA	NA	NA	0.0244140308802436	2	0	0	2	1	Subject	FALSE
OFD1	ENSG00000046651	protein_coding	chrX	13734743	13777955	OFD1	ENSG00000046651	protein_coding	Mostly E	1	NA	VE	all F E or E+U	FALSE	32	0.46875	variable escape	0.182025	0.145368603789614	0.131657348499484	Escape	13	0.444444444444444	0.00145937930302253	0.125	NA	NA	1	0	0	0.284722222222222	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.233373611111111	2	2	1	0	0	Escape	FALSE
OGT	ENSG00000147162	protein_coding	chrX	71533104	71575892	OGT	ENSG00000147162	protein_coding	Mostly S	0	NA	S	S or S+U and VE	FALSE	15	0	subject	0.00978666666666667	0.0203825158501337	-0.000528309540339878	Subject	NA	NA	NA	0	NA	0	2	0	0	0	Subject	NA	NA	NA	NA	NA	NA	0.0146858436790286	S	0.386513900502102	Subject	0.00815750344856509	3	0	0	3	1	Subject	FALSE
OPHN1	ENSG00000079482	protein_coding	chrX	67949349	68433913	OPHN1	ENSG00000079482	protein_coding	S	0	S	S	all F S or S+U	FALSE	14	0.214285714285714	subject	0.129242857142857	0.260432789836414	-0.00718018091608205	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	5	0	0	0.00471077266606095	Subject	NA	NA	NA	NA	0.066976814904459	2	0	0	2	1	Subject	FALSE
OTUD5	ENSG00000068308	protein_coding	chrX	48922024	48958386	OTUD5	ENSG00000068308	protein_coding	S	0	NA	S	all F S or S+U	FALSE	23	0.0434782608695652	subject	0.0501869565217391	0.0534456759399658	0.0283443366688268	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0514947816701854	VE	0.107357208532492	Subject	0.0508408690959623	2	0	0	2	1	Subject	FALSE
P2RY10	ENSG00000078589	protein_coding	chrX	78945332	78963727	P2RY10	ENSG00000078589	protein_coding	VE	NA	NA	VE	NA	FALSE	5	0.6	variable escape	0.35736	0.276016055692418	0.115421259943431	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.223870225463938	E	0.000218801132879006	Escape	0.290615112731969	2	2	1	0	0	Escape	FALSE
P2RY8	ENSG00000182162	protein_coding	chrX	1462581	1537185	P2RY8	ENSG00000182162	protein_coding	PAR	NA	NA	E	NA	FALSE	33	1	escape	0.726290909090909	0.138277145534874	0.679111824811676	Escape	179	0.988888888888889	2.47637355005089e-90	0.764705882352941	0.888888888888889	0.732600732600733	3	3	1	0.843771098182863	Escape	NA	NA	NA	NA	NA	NA	0.771533126021957	E	2.64227166252032e-45	Escape	0.780531711098576	3	3	1	0	0	Escape	FALSE
PABIR2	ENSG00000156504	protein_coding	chrX	134769566	134797232	FAM122B	ENSG00000156504	protein_coding	S	0.33	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0743797407882585	S	0.154331759362879	Subject	0.0743797407882585	1	0	0	1	1	Subject	FALSE
PABIR3	ENSG00000156500	protein_coding	chrX	134796395	134854835	FAM122C	ENSG00000156500	protein_coding	Mostly S	0	NA	S	S or S+U and VE and U	FALSE	17	0.0588235294117647	subject	0.0487764705882353	0.195062514112181	-0.043950362623223	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0487764705882353	1	0	0	1	1	Subject	FALSE
PABPC5	ENSG00000174740	protein_coding	chrX	91434595	91438584	PABPC5	ENSG00000174740	protein_coding	Mostly VE	NA	NA	NA	E or E+U and VE and U	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	TRUE
PBDC1	ENSG00000102390	protein_coding	chrX	76173040	76178314	PBDC1	ENSG00000102390	protein_coding	S	0	NA	S	all F S or S+U	FALSE	21	0	subject	0.00501904761904762	0.0202602966179575	-0.00364642438066352	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.001910235314389	Subject	NA	NA	NA	NA	0.00346464146671831	2	0	0	2	1	Subject	FALSE
PDHA1	ENSG00000131828	protein_coding	chrX	19343893	19361718	PDHA1	ENSG00000131828	protein_coding	S	0	S	S	too much U	FALSE	15	0	subject	0.0310266666666667	0.0682832280878346	-0.0035294145473702	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0134509651145526	S	0.197138416684172	Subject	0.0222388158906096	2	0	0	2	1	Subject	FALSE
PDK3	ENSG00000067992	protein_coding	chrX	24465270	24550466	PDK3	ENSG00000067992	protein_coding	S	0	NA	S	all F S	FALSE	39	0	subject	0.0115897435897436	0.0232519132757964	0.00429210313697663	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0246799278929119	S	0.0586083628759768	Subject	0.0181348357413277	2	0	0	2	1	Subject	FALSE
PDZD11	ENSG00000120509	protein_coding	chrX	70286595	70290514	PDZD11	ENSG00000120509	protein_coding	Mostly S	0.22	NA	NA	S or S+U and VE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Escape	TRUE
PGK1	ENSG00000102144	protein_coding	chrX	77910739	78129295	PGK1	ENSG00000102144	protein_coding	S	0	NA	S	all F S or S+U	FALSE	5	0	subject	0.00118	0.00263856021344975	-0.0011328	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0197953697701789	S	0.294090197702282	Subject	0.0104876848850895	2	0	0	2	1	Subject	FALSE
PGRMC1	ENSG00000101856	protein_coding	chrX	119236245	119244466	PGRMC1	ENSG00000101856	protein_coding	S	0	NA	S	all F S or S+U	FALSE	10	0	subject	0.02577	0.0305477422333559	0.0068363132047078	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.00790315373718609	Subject	0.00873276332826821	S	0.417701120891675	Subject	0.0141353056884848	3	0	0	3	1	Subject	FALSE
PHF6	ENSG00000156531	protein_coding	chrX	134373312	134428791	PHF6	ENSG00000156531	protein_coding	S	0.22	NA	S	all F S or S+U	FALSE	34	0	subject	0.0165088235294118	0.0339243397706869	0.00510559003518135	Subject	127	0	1	NA	NA	0	1	0	0	0	Subject	NA	NA	NA	NA	NA	NA	0.0236536550539239	S	0.038477383345331	Subject	0.0133874928611119	3	0	0	3	1	Subject	FALSE
PHF8	ENSG00000172943	protein_coding	chrX	53936676	54048958	PHF8	ENSG00000172943	protein_coding	S	0	NA	S	all F S or S+U	FALSE	39	0.0512820512820513	subject	0.022725641025641	0.0513738809223679	0.00660188780207474	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00689173389509867	Subject	0.0160757886444889	S	0.195944768691502	Subject	0.0152310545217429	3	0	0	3	1	Subject	FALSE
PHKA1	ENSG00000067177	protein_coding	chrX	72578814	72714319	PHKA1	ENSG00000067177	protein_coding	Mostly S	0	NA	VE	all F S or S+U	FALSE	14	0.285714285714286	variable escape	0.115557142857143	0.123077747249988	0.0510850761567851	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.115557142857143	1	1	1	0	0	Escape	TRUE
PHKA2	ENSG00000044446	protein_coding	chrX	18892298	18984114	PHKA2	ENSG00000044446	protein_coding	Mostly S	0.22	NA	S	S or S+U and VE and U	FALSE	42	0.0238095238095238	subject	0.0403309523809524	0.0873923267494384	0.013900491975249	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0206672184926583	S	0.222645398836881	Subject	0.0304990854368053	2	0	0	2	1	Subject	FALSE
PIGA	ENSG00000165195	protein_coding	chrX	15319452	15335554	PIGA	ENSG00000165195	protein_coding	S	0	S	S	all F S or S+U	FALSE	33	0.181818181818182	subject	0.0739636363636364	0.121498206823655	0.0325093951921388	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000980232829245347	S	0.999999999967311	Subject	0.0374719345964409	2	0	0	2	1	Subject	FALSE
PIM2	ENSG00000102096	protein_coding	chrX	48913182	48919024	PIM2	ENSG00000102096	protein_coding	S	0	NA	S	all F S or S+U	FALSE	10	0	subject	0.0091	0.0192032404672869	-0.00280229175317837	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0715612733350245	S	0.0300894391877526	Subject	0.0403306366675122	2	0	0	2	1	Subject	FALSE
PIN4	ENSG00000102309	protein_coding	chrX	72181353	72302926	PIN4	ENSG00000102309	protein_coding	Discordant	0.33	NA	S	too much U	FALSE	31	0.161290322580645	subject	0.0665161290322581	0.142011114815647	0.0165244686637165	Subject	NA	NA	NA	0.105263157894737	0.0392156862745098	NA	2	0	0	0.0722394220846233	Subject	NA	NA	NA	NA	NA	NA	0.0598924533846492	S	0.0509942447661068	Subject	0.0662160015005102	3	0	0	3	1	Subject	TRUE
PIR	ENSG00000087842	protein_coding	chrX	15384799	15493564	PIR	ENSG00000087842	protein_coding	Discordant	1	VE	S	E or E+U and VE and U	FALSE	54	0.166666666666667	subject	0.0879148148148148	0.194678252613206	0.0359897997858571	Subject	19	0	1	NA	0.0707070707070707	NA	1	0	0	0.0353535353535354	Subject	escapee , relaxed set	3	1	0.333333333333333	0.0240252294035691	Subject	0.03391629191989	S	0.0520784516624923	Subject	0.0453024678729523	4	0	0	4	1	Subject	TRUE
PJA1	ENSG00000181191	protein_coding	chrX	69160851	69165521	PJA1	ENSG00000181191	protein_coding	S	0.11	NA	S	all F S or S+U	FALSE	17	0.0588235294117647	subject	0.0221647058823529	0.0438550444814572	0.0013173410587124	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.00261409591284267	Subject	0.0204521928755423	S	0.505865507512059	Subject	0.0150769982235793	3	0	0	3	1	Subject	FALSE
PLCXD1	ENSG00000182378	protein_coding	chrX	276322	303356	PLCXD1	ENSG00000182378	protein_coding	PAR	1	NA	E	NA	FALSE	35	0.914285714285714	escape	0.491597142857143	0.196858077402619	0.426377969712899	Escape	98	0.60655737704918	1.71703674311482e-70	0.888888888888889	NA	0.490196078431373	2	2	1	0.661880781456481	Escape	inactivated gene	4	3	0.75	0.279351701621107	Escape	0.521093950122268	E	8.64543310449016e-20	Escape	0.48848089401425	4	4	1	0	0	Escape	FALSE
PLP2	ENSG00000102007	protein_coding	chrX	49171898	49175235	PLP2	ENSG00000102007	protein_coding	S	0	NA	S	all F S	FALSE	8	0	subject	0.0023625	0.00668215908221287	-0.002268	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0023625	1	0	0	1	1	Subject	FALSE
